Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_FAT	GO:0006928~cell motion	27	12.676056338028168	1.6994036033041139E-9	GNA13, NRP1, EPHB3, ITGB1, CD2AP, EPHB1, EPHB2, ALCAM, CD97, CD9, APOB, CD44, SPINT2, RAC1, SCARB1, THBS1, RPS27A, FN1, MET, ITGA2, COL5A1, ARPC1B, IGSF8, ITGA6, SDCBP, PLAU, LRP5	187	475	13528	4.1120855614973255	2.9314669465208E-6	4.18781518463085E-7	2.871341164834007E-6
GOTERM_MF_FAT	GO:0005178~integrin binding	11	5.164319248826291	2.1438223541504553E-9	VWF, ADAM10, ITGA6, ITGB6, ITGA2, MFGE8, EDIL3, THBS1, ITGB1, COL5A1, ADAM9	160	59	12983	15.128495762711866	7.417622559513504E-7	1.854406155299415E-7	2.9270499579681086E-6
UP_SEQ_FEATURE	topological domain:Cytoplasmic	74	34.74178403755869	2.2536555930065433E-9	SLC44A2, NRP1, GPR126, MPZL2, TSPAN4, TSPAN6, GGT1, JAG1, CD151, SDC4, MEGF10, SDC2, CD97, LPHN2, SLC1A5, CD47, CD44, SPINT2, CD46, IL1RAP, ADAM9, BSG, SCAMP3, STX4, ADAM10, SLC3A2, STIM2, HLA-C, HLA-B, SLC34A3, SDC1, IGSF8, CA9, F3, CD81, IGSF3, ROR1, CD99L2, PTGFRN, ENPP1, TFR2, EPHB3, ITGB1, EPHB4, EPHB1, EPHB2, SERINC3, SLC29A1, ALCAM, CD9, SERINC5, ECE1, PROCR, ITGAV, PVRL3, ITGB6, SCARB1, MET, PTPRA, ITGA2, ITGA3, FZD2, CD63, MCAM, EPHA2, SLC16A3, PLSCR1, ITGA6, PLSCR3, CD58, SPCS3, RHOT2, ANTXR2, LRP5, GPR116	212	3374	19113	1.977332207446511	2.120687669027177E-6	2.3563218531919006E-7	3.5331067738120225E-6
GOTERM_BP_FAT	GO:0007599~hemostasis	14	6.572769953051644	2.716900973766935E-9	GNA13, GNA12, ITGA2, PLSCR1, VWF, CD9, GNAQ, PROCR, CD59, F3, F2, SERPINC1, SERPINA1, PLAU	187	108	13528	9.377698554169141	4.68664312214262E-6	5.858315914597512E-7	4.590521829328509E-6
INTERPRO	IPR013753:Ras	14	6.572769953051644	5.5250454548734846E-9	RAP2B, HRAS, RHOQ, NRAS, CDC42, KRAS, RAC2, RAC3, RRAS2, RAB22A, RAC1, RALB, RAP1A, RAP1B	209	125	16659	8.92731100478469	2.2542159973104603E-6	7.51405897059243E-7	7.72857106090541E-6
GOTERM_MF_FAT	GO:0032555~purine ribonucleotide binding	52	24.413145539906104	5.583515802565971E-9	GNA13, HRAS, GNA11, RP2, GNA12, RHOQ, AURKA, AURKB, CDC42, DYNC2H1, RALB, RAP2B, CSNK1G1, KIF5B, LIMK1, MARK3, GNAQ, RRAS2, ROR1, GNAS, CSNK1G3, GNAI3, GNAI2, ENPP1, GNAI1, HSPA1A, EPHB3, EPHB4, EPHB1, EPHB2, HSPA1L, KRAS, HSPA2, RAC2, RAC3, RAC1, DHX15, HSPA6, HSPA7, HSPA8, GNAO1, NIN, MET, EPHA2, NRAS, CSNK1D, GSK3A, CSNK1E, GSK3B, RAB22A, RAP1A, RHOT2, RAP1B	160	1836	12983	2.2981889978213506	1.9318945925217434E-6	3.8637921706552447E-7	7.623406528267651E-6
GOTERM_MF_FAT	GO:0032553~ribonucleotide binding	52	24.413145539906104	5.583515802565971E-9	GNA13, HRAS, GNA11, RP2, GNA12, RHOQ, AURKA, AURKB, CDC42, DYNC2H1, RALB, RAP2B, CSNK1G1, KIF5B, LIMK1, MARK3, GNAQ, RRAS2, ROR1, GNAS, CSNK1G3, GNAI3, GNAI2, ENPP1, GNAI1, HSPA1A, EPHB3, EPHB4, EPHB1, EPHB2, HSPA1L, KRAS, HSPA2, RAC2, RAC3, RAC1, DHX15, HSPA6, HSPA7, HSPA8, GNAO1, NIN, MET, EPHA2, NRAS, CSNK1D, GSK3A, CSNK1E, GSK3B, RAB22A, RAP1A, RHOT2, RAP1B	160	1836	12983	2.2981889978213506	1.9318945925217434E-6	3.8637921706552447E-7	7.623406528267651E-6
PIR_SUPERFAMILY	PIRSF037165:ras protein	8	3.755868544600939	6.069603205562822E-9	RAP2B, NRAS, HRAS, KRAS, RRAS2, RALB, RAP1A, RAP1B	137	16	7396	26.992700729927005	7.283521153977901E-7	3.6417612403472077E-7	6.967492960363586E-6
SP_PIR_KEYWORDS	cell membrane	55	25.821596244131456	6.910879069636091E-9	HRAS, ALPPL2, NRP1, GPR126, RP2, RHOQ, EPS15L1, MEGF10, CD97, LPHN2, CDC42, CD47, GPC6, IL1RAP, DYNC2H1, RALB, NT5E, ADAM9, RAP2B, BSG, STX4, ADAM10, SLC3A2, HLA-C, HLA-B, RFTN1, CA9, RRAS2, CD99L2, SDCBP, GNAS, ENPP1, TFR2, ALPP, ITGB1, SERINC3, KRAS, ECE1, PVRL3, RAC1, ENO2, SCARB1, CD63, SLC16A3, EPS15, NRAS, CD55, ITGA6, AP2A1, CD59, CD58, RAB22A, RAP1A, RAP1B, ANTXR2, GPR116	212	2194	19235	2.2744814330678866	2.1561919593127143E-6	1.3476213367447087E-7	9.290239144643664E-6
GOTERM_BP_FAT	GO:0007264~small GTPase mediated signal transduction	21	9.859154929577464	7.40976505079674E-9	RAP2B, GNA13, HRAS, LIMK1, GNA12, RHOQ, ITSN1, CDC42, NRAS, KRAS, RAC2, RAC3, APOE, RRAS2, RAB22A, RAC1, RALB, RHOT2, SDCBP, RAP1A, RAP1B	187	305	13528	4.980941527132463	1.2781763025992987E-5	1.4202039596566962E-6	1.251966404991478E-5
INTERPRO	IPR003577:Ras small GTPase, Ras type	8	3.755868544600939	8.848425836950971E-9	RAP2B, NRAS, HRAS, KRAS, RRAS2, RALB, RAP1A, RAP1B	209	23	16659	27.724568337840648	3.6101512587149998E-6	9.025390365069441E-7	1.237739810644456E-5
GOTERM_BP_FAT	GO:0006897~endocytosis	18	8.450704225352112	9.32841507452104E-9	HRAS, EPS15L1, MFGE8, ITSN2, ITSN1, MEGF10, AHSG, NRAS, KRAS, AP2A1, APOE, ITGAV, RAB22A, RAC1, SH3KBP1, SCARB1, THBS1, LRP5	187	220	13528	5.918911035488575	1.609138655200848E-5	1.6091503073356606E-6	1.576144725845552E-5
GOTERM_BP_FAT	GO:0010324~membrane invagination	18	8.450704225352112	9.32841507452104E-9	HRAS, EPS15L1, MFGE8, ITSN2, ITSN1, MEGF10, AHSG, NRAS, KRAS, AP2A1, APOE, ITGAV, RAB22A, RAC1, SH3KBP1, SCARB1, THBS1, LRP5	187	220	13528	5.918911035488575	1.609138655200848E-5	1.6091503073356606E-6	1.576144725845552E-5
GOTERM_MF_FAT	GO:0032403~protein complex binding	16	7.511737089201878	1.7082234019608054E-8	ADAM10, GNAO1, ENPP1, GNA11, ITGA2, MFGE8, FKBP1A, EDIL3, CD2AP, ITGB1, COL5A1, VWF, ITGA6, ITGB6, THBS1, ADAM9	160	196	12983	6.6239795918367355	5.910435572631378E-6	9.85075021331383E-7	2.3323083653270515E-5
SP_PIR_KEYWORDS	prenylation	14	6.572769953051644	1.8067525663410482E-8	RAP2B, HRAS, RHOQ, NRAS, CDC42, KRAS, RAC2, RAC3, RRAS2, RAB22A, RAC1, RALB, RAP1A, RAP1B	212	156	19235	8.142537493952588	5.637052180373914E-6	3.3159218437717186E-7	2.428802768905669E-5
SMART	SM00173:RAS	8	3.755868544600939	2.2425172513871515E-8	RAP2B, NRAS, HRAS, KRAS, RRAS2, RALB, RAP1A, RAP1B	132	23	9079	23.923583662714098	2.44434084217815E-6	2.44434084217815E-6	2.529383512639427E-5
INTERPRO	IPR005225:Small GTP-binding protein	15	7.042253521126761	2.3188896770604956E-8	RAP2B, HRAS, RHOQ, NRAS, CDC42, KRAS, RAC2, RAC3, RRAS2, RAB22A, RAC1, RALB, RHOT2, RAP1A, RAP1B	209	167	16659	7.159413230954359	9.461025249457578E-6	1.8922122108078199E-6	3.243720234635816E-5
GOTERM_MF_FAT	GO:0017076~purine nucleotide binding	52	24.413145539906104	2.462039376512867E-8	GNA13, HRAS, GNA11, RP2, GNA12, RHOQ, AURKA, AURKB, CDC42, DYNC2H1, RALB, RAP2B, CSNK1G1, KIF5B, LIMK1, MARK3, GNAQ, RRAS2, ROR1, GNAS, CSNK1G3, GNAI3, GNAI2, ENPP1, GNAI1, HSPA1A, EPHB3, EPHB4, EPHB1, EPHB2, HSPA1L, KRAS, HSPA2, RAC2, RAC3, RAC1, DHX15, HSPA6, HSPA7, HSPA8, GNAO1, NIN, MET, EPHA2, NRAS, CSNK1D, GSK3A, CSNK1E, GSK3B, RAB22A, RAP1A, RHOT2, RAP1B	160	1918	12983	2.1999348279457767	8.51862004958015E-6	1.2169501643066738E-6	3.361524451017672E-5
SP_PIR_KEYWORDS	transmembrane protein	26	12.206572769953052	4.247789696757569E-8	ENPP1, SDC4, ITGB1, SDC2, CD9, CD44, PROCR, ITGAV, ITGB6, SCARB1, MET, PTPRA, SLC3A2, ITGA2, ITGA3, HLA-C, HLA-B, CD63, MCAM, PLSCR1, SDC1, ITGA6, F3, CD81, CD58, ROR1, SDCBP	212	642	19235	3.6744695233057074	1.3253016316494559E-5	7.362832922241935E-7	5.7102682393672666E-5
KEGG_PATHWAY	hsa04510:Focal adhesion	20	9.389671361502346	5.1665383805461145E-8	HRAS, MET, ITGA2, ITGA3, ITGB1, COL5A1, CDC42, VWF, RAC2, ITGA6, RAC3, GSK3B, ITGAV, ITGB6, COL6A3, RAC1, RAP1A, RAP1B, THBS1, FN1	113	201	5085	4.477611940298507	5.114860053279102E-6	1.2787174660244816E-6	5.7236640027547026E-5
GOTERM_BP_FAT	GO:0050878~regulation of body fluid levels	14	6.572769953051644	7.02826509804388E-8	GNA13, GNA12, ITGA2, PLSCR1, VWF, CD9, GNAQ, PROCR, CD59, F3, F2, SERPINC1, SERPINA1, PLAU	187	141	13528	7.1829180414912575	1.2123022831322938E-4	1.1021537198008247E-5	1.1875069408917582E-4
SP_PIR_KEYWORDS	signal transduction	8	3.755868544600939	8.964776786630799E-8	GNAO1, GNAI3, GNAQ, RAC2, GNAI2, GNAI1, GNA11, GNAS	212	35	19235	20.738544474393528	2.7969713671249785E-5	1.4721096970315983E-6	1.2051271079949188E-4
GOTERM_CC_FAT	GO:0031226~intrinsic to plasma membrane	43	20.187793427230048	1.0648121770440383E-7	TSPAN4, TFR2, JAG1, CD151, SDC4, EPHB3, ITGB1, EPHB4, EPHB1, SDC2, EPHB2, CD97, SLC29A1, CD47, SLC1A5, CD9, CD44, PROCR, ITGAV, CD46, GPC6, IL1RAP, ITGB6, SCARB1, ADAM9, PTPRA, MET, ITGA2, HLA-C, ITGA3, HLA-B, FZD2, CD63, EPHA2, SLC16A3, CD55, SDC1, ITGA6, CD59, F3, CD81, CD58, ROR1, SDCBP	189	1215	12782	2.393476604176193	3.0133732192516582E-5	7.533518178504117E-6	1.4102464305221218E-4
UP_SEQ_FEATURE	mutagenesis site	50	23.474178403755868	1.197001475389822E-7	GNA13, HRAS, TSG101, RP2, RHOQ, GGT1, AURKB, ITSN1, MEGF10, CDC42, GOLGA7, APOB, CD46, RALB, SERPINA1, RPS27A, LIMK1, SLC3A2, STIM2, RFTN1, CHMP1B, GNAS, PDCD6IP, CHMP2A, CEP55, ITGB1, EPHB1, CD9, ECE1, KRAS, RAC2, RAC1, SERPINC1, THBS1, FN1, ODC1, ITGA2, EPHA2, EPS15, NRAS, PLSCR1, CD59, GSK3B, PLSCR3, RHOT2, RAP1B, MUC5AC, MUC5B, PLAU, VPS25	212	2045	19113	2.2042948747520414	1.1263150220242046E-4	1.1263721124477044E-5	1.8765646295770821E-4
GOTERM_CC_FAT	GO:0031225~anchored to membrane	17	7.981220657276995	1.5159715468035627E-7	GNA13, HRAS, ALPPL2, GNA12, RHOQ, MAP1LC3B2, RFTN1, ALPP, NRAS, CD55, GOLGA7, CD59, GPC6, CD58, RAB22A, RAP1A, NT5E	189	220	12782	5.225925925925926	4.290107775961616E-5	8.58036279594021E-6	2.007765236289316E-4
KEGG_PATHWAY	hsa04810:Regulation of actin cytoskeleton	20	9.389671361502346	1.5298016005601334E-7	GNA13, HRAS, LIMK1, GNA12, ITGA2, ITGA3, ITGB1, CDC42, NRAS, ARPC1B, KRAS, RAC2, ITGA6, RAC3, RRAS2, ITGAV, F2, ITGB6, RAC1, FN1	113	215	5085	4.186046511627907	1.5144922322352095E-5	3.0290028141255476E-6	1.6947645077314277E-4
GOTERM_BP_FAT	GO:0010033~response to organic substance	30	14.084507042253522	1.7485980027451918E-7	A2M, ENPP1, RHOQ, FKBP1A, AURKA, HSPA1A, AHSG, HSPA1L, APOB, KRAS, CD44, HSPA2, APOE, HSPA6, ENO2, HSPA7, SCARB1, SERPINA1, THBS1, HSPA8, ADAM9, BSG, ADAM10, GNAO1, PTPRA, ITGA2, MFGE8, SDC1, CA9, GSK3A, GNAS	187	721	13528	3.01007958346622	3.015876951848462E-4	2.513578258256377E-5	2.9544567672346034E-4
GOTERM_CC_FAT	GO:0009897~external side of plasma membrane	15	7.042253521126761	2.0534384396316548E-7	ITGA2, MFGE8, ALCAM, VWF, ECE1, CD44, ITGA6, APOE, F3, GPC6, CD59, ITGAV, CD99L2, THBS1, ADAM9	189	170	12782	5.967320261437908	5.8110625310470176E-5	9.685338729803483E-6	2.719589931809985E-4
KEGG_PATHWAY	hsa04730:Long-term depression	12	5.633802816901409	2.2550900761729904E-7	GNA13, NRAS, HRAS, GNAO1, GNAI3, KRAS, GNAQ, GNAI2, GNAI1, GNA11, GNA12, GNAS	113	69	5085	7.826086956521739	2.232514505784433E-5	3.7208921220832636E-6	2.4982620119295973E-4
GOTERM_CC_FAT	GO:0016323~basolateral plasma membrane	16	7.511737089201878	3.075613875263604E-7	STX4, ENPP1, LIMK1, FERMT2, MET, ITGA2, SDC4, ITGB1, MLF2, SDC1, CA9, CD44, ITGA6, SH3KBP1, SDCBP, ADAM9	189	203	12782	5.330414158000364	8.703609820925884E-5	1.2434192133370381E-5	4.073364526790968E-4
GOTERM_CC_FAT	GO:0005912~adherens junction	14	6.572769953051644	4.591480792047308E-7	LIMK1, FERMT2, ITGA2, SDC4, ITGB1, MLF2, SDC1, CD44, ITGA6, PKP2, PVRL3, SH3KBP1, SDCBP, MLLT4	189	155	12782	6.108482676224611	1.2993049455300998E-4	1.624223512486367E-5	6.080983628975467E-4
GOTERM_CC_FAT	GO:0031982~vesicle	29	13.615023474178404	5.25372871548839E-7	GNA13, A2M, GNAI3, CNP, ITSN1, ITGB1, CD2AP, CD9, SLC1A5, APOB, ECE1, ALB, RAC1, SNTB2, SERPINA1, THBS1, HSPA8, FN1, BSG, STX4, ADAM10, SLC3A2, MAP1LC3B2, VWF, AP2A1, SH3KBP1, SDCBP, GNAS, PDCD6IP	189	670	12782	2.9272526257600884	1.4866950929537381E-4	1.651992595586016E-5	6.958065774997912E-4
GOTERM_MF_FAT	GO:0000166~nucleotide binding	54	25.352112676056336	6.198988818370725E-7	GNA13, HRAS, GNA11, RP2, GNA12, RHOQ, AURKA, AURKB, CDC42, DYNC2H1, RALB, NT5E, RAP2B, CSNK1G1, KIF5B, LIMK1, MARK3, GNAQ, RRAS2, ROR1, GNAS, CSNK1G3, GNAI3, GNAI2, ENPP1, GNAI1, HSPA1A, EPHB3, EPHB4, EPHB1, EPHB2, HSPA1L, KRAS, HSPA2, RAC2, RAC3, RAC1, DHX15, HSPA6, HSPA7, HSPA8, GNAO1, NIN, RBM12B, MET, EPHA2, NRAS, CSNK1D, GSK3A, CSNK1E, GSK3B, RAB22A, RHOT2, RAP1A, RAP1B	160	2245	12983	1.9517873051224945	2.14462079295763E-4	2.6810275545186002E-5	8.46370461771162E-4
INTERPRO	IPR018503:Tetraspanin, conserved site	7	3.286384976525822	6.588801405219764E-7	CD9, TSPAN4, CD81, TSPAN6, TSPAN14, CD63, CD151	209	26	16659	21.45988222304012	2.6878705619381993E-4	4.480286064001415E-5	9.216540310275079E-4
GOTERM_CC_FAT	GO:0031410~cytoplasmic vesicle	28	13.145539906103288	7.603768054155339E-7	GNA13, A2M, GNAI3, CNP, ITSN1, ITGB1, CD2AP, CD9, SLC1A5, APOB, ECE1, ALB, RAC1, SNTB2, SERPINA1, THBS1, HSPA8, FN1, STX4, BSG, ADAM10, SLC3A2, MAP1LC3B2, VWF, AP2A1, SH3KBP1, SDCBP, PDCD6IP	189	642	12782	2.949578862351448	2.1516356674100567E-4	2.1518440249224113E-5	0.0010070455671695733
GOTERM_CC_FAT	GO:0005624~membrane fraction	32	15.023474178403756	7.893112395315389E-7	HRAS, GNAI3, GNAI2, GNA11, CNP, FKBP1A, ITSN1, CD151, ITGB1, SLC29A1, SLC1A5, APOB, KRAS, ECE1, RAC2, RAC1, ENO2, SNTB2, SCARB1, NT5E, STX4, GNAO1, MET, BIRC6, HLA-C, HLA-B, SLC16A3, NRAS, GNAQ, CD59, SPCS3, SH3KBP1, GNAS	189	809	12782	2.6750904179828776	2.233502225534867E-4	2.0306627356636575E-5	0.0010453662426024302
SP_PIR_KEYWORDS	plasma	10	4.694835680751173	8.407896392753454E-7	VWF, A2M, APOB, ALB, APOE, F2, SERPINC1, SERPINA1, AHSG, FN1	212	93	19235	9.756035707039969	2.622920731431E-4	1.3116237867705216E-5	0.0011302608812213677
GOTERM_BP_FAT	GO:0016192~vesicle-mediated transport	25	11.737089201877934	1.2185967188081251E-6	HRAS, GNAI3, CHMP5, EPS15L1, ITSN2, ITSN1, MEGF10, FTH1, AHSG, KRAS, APOE, ITGAV, RAC1, SCARB1, THBS1, HSPA8, STX4, SCAMP3, MFGE8, TINAGL1, NRAS, AP2A1, RAB22A, SH3KBP1, LRP5	187	576	13528	3.1398544266191326	0.00209987279645818	1.616854367811893E-4	0.0020589417631167173
GOTERM_CC_FAT	GO:0005887~integral to plasma membrane	40	18.779342723004692	1.2551387541643793E-6	TSPAN4, TFR2, JAG1, CD151, SDC4, EPHB3, ITGB1, EPHB4, EPHB1, SDC2, EPHB2, CD97, SLC29A1, CD47, SLC1A5, CD9, CD44, PROCR, CD46, GPC6, ITGAV, IL1RAP, ITGB6, SCARB1, PTPRA, MET, ITGA2, HLA-C, ITGA3, HLA-B, FZD2, CD63, EPHA2, SLC16A3, CD55, SDC1, ITGA6, CD81, CD58, ROR1, SDCBP	189	1188	12782	2.277091906721536	3.5514141269443744E-4	2.9599936108293257E-5	0.001662304900718059
GOTERM_MF_FAT	GO:0004714~transmembrane receptor protein tyrosine kinase activity	9	4.225352112676056	1.4992596873437719E-6	NRP1, NIN, MET, ROR1, EPHB3, EPHB4, EPHB1, EPHA2, EPHB2	160	67	12983	10.899906716417911	5.186097161747893E-4	5.7636587915355086E-5	0.002046982325054625
GOTERM_CC_FAT	GO:0070161~anchoring junction	14	6.572769953051644	1.5058394026582103E-6	LIMK1, FERMT2, ITGA2, SDC4, ITGB1, MLF2, SDC1, CD44, ITGA6, PKP2, PVRL3, SH3KBP1, SDCBP, MLLT4	189	172	12782	5.50473729543497	4.260620815614846E-4	3.278045284760278E-5	0.001994329605814471
INTERPRO	IPR000301:Tetraspanin, subgroup	7	3.286384976525822	1.629962181450573E-6	CD9, TSPAN4, CD81, TSPAN6, TSPAN14, CD63, CD151	209	30	16659	18.598564593301436	6.648040318248949E-4	9.499907473264901E-5	0.002280007620159008
GOTERM_CC_FAT	GO:0005626~insoluble fraction	32	15.023474178403756	1.7085916835693938E-6	HRAS, GNAI3, GNAI2, GNA11, CNP, FKBP1A, ITSN1, CD151, ITGB1, SLC29A1, SLC1A5, APOB, KRAS, ECE1, RAC2, RAC1, ENO2, SNTB2, SCARB1, NT5E, STX4, GNAO1, MET, BIRC6, HLA-C, HLA-B, SLC16A3, NRAS, GNAQ, CD59, SPCS3, SH3KBP1, GNAS	189	839	12782	2.579437602083609	4.834149768425666E-4	3.453739353709295E-5	0.0022628513660305494
GOTERM_CC_FAT	GO:0016023~cytoplasmic membrane-bounded vesicle	25	11.737089201877934	1.7559427695925409E-6	GNA13, A2M, GNAI3, CNP, ITSN1, CD2AP, ITGB1, CD9, SLC1A5, APOB, ECE1, ALB, RAC1, SERPINA1, THBS1, HSPA8, FN1, STX4, BSG, ADAM10, SLC3A2, VWF, AP2A1, SDCBP, PDCD6IP	189	550	12782	3.074074074074074	4.968087897223583E-4	3.3128267253434984E-5	0.0023255622635276474
GOTERM_BP_FAT	GO:0051270~regulation of cell motion	14	6.572769953051644	2.614593936130926E-6	COL18A1, GNA13, NRP1, ADAM10, ITGA2, JAG1, APOE, RRAS2, F3, RAC1, SCARB1, MUC5AC, THBS1, ADAM9	187	193	13528	5.247624061400349	0.004500024845781825	3.221038588369085E-4	0.0044175705022020395
INTERPRO	IPR018499:Tetraspanin	7	3.286384976525822	2.94691672585841E-6	CD9, TSPAN4, CD81, TSPAN6, TSPAN14, CD63, CD151	209	33	16659	16.907785993910398	0.0012016212700597384	1.502816810463603E-4	0.004122141730578122
GOTERM_CC_FAT	GO:0031988~membrane-bounded vesicle	25	11.737089201877934	3.0736231716681218E-6	GNA13, A2M, GNAI3, CNP, ITSN1, CD2AP, ITGB1, CD9, SLC1A5, APOB, ECE1, ALB, RAC1, SERPINA1, THBS1, HSPA8, FN1, STX4, BSG, ADAM10, SLC3A2, VWF, AP2A1, SDCBP, PDCD6IP	189	568	12782	2.976656233698487	8.694584960788898E-4	5.436331565833452E-5	0.004070659091448547
GOTERM_BP_FAT	GO:0030334~regulation of cell migration	13	6.103286384976526	3.7063843563838874E-6	COL18A1, GNA13, ADAM10, ITGA2, JAG1, APOE, RRAS2, F3, RAC1, SCARB1, MUC5AC, THBS1, ADAM9	187	169	13528	5.564788153023446	0.006373129771843233	4.261441656561171E-4	0.006262185457217573
SP_PIR_KEYWORDS	myristylation	7	3.286384976525822	3.914305956598161E-6	GNAO1, GNAI3, GNAI2, GNAI1, ITGB6, GNAS, SCARB1	212	39	19235	16.285074987905176	0.0012205204070160347	5.8153825603590725E-5	0.005261842078241319
GOTERM_BP_FAT	GO:0007229~integrin-mediated signaling pathway	9	4.225352112676056	5.0088039560031965E-6	CD47, ADAM10, ITGA6, ITGAV, ITGB6, ITGA2, ITGA3, ITGB1, ADAM9	187	70	13528	9.301145912910618	0.008602989132998062	5.398672481281563E-4	0.00846262329710079
SP_PIR_KEYWORDS	integrin	7	3.286384976525822	5.296866494842069E-6	CD47, ITGA6, ITGAV, ITGB6, ITGA2, ITGA3, ITGB1	212	41	19235	15.490681086056144	0.0016512618876878271	7.51165751211591E-5	0.007120300656404677
GOTERM_BP_FAT	GO:0044093~positive regulation of molecular function	24	11.267605633802818	5.617812578406776E-6	GNA13, GNAO1, GNAI2, GNA11, MET, STIM2, ITGA2, FKBP1A, SDC4, CARD10, CDC42, SERINC5, KRAS, GNAQ, APOE, F3, F2, CD81, RAC1, GNAS, SCARB1, THBS1, RPS27A, ADAM9	187	586	13528	2.9628223613367166	0.009643949873382796	5.698819037237568E-4	0.009491527698723967
UP_SEQ_FEATURE	short sequence motif:Cell attachment site	9	4.225352112676056	5.8250827164800685E-6	COL18A1, VWF, COL6A3, MFGE8, MUC5AC, PTGFRN, EDIL3, THBS1, FN1	212	88	19113	9.22046526586621	0.00546642323657931	4.981866638950061E-4	0.009131723511857093
SP_PIR_KEYWORDS	surface antigen	7	3.286384976525822	6.123510413219423E-6	CD47, CD44, CD58, SLC3A2, HLA-C, SCARB1, HLA-B, CD63	212	42	19235	15.12185534591195	0.001908717176627106	8.30635543157543E-5	0.008231472516995186
GOTERM_CC_FAT	GO:0042470~melanosome	10	4.694835680751173	6.140062903764231E-6	GNA13, SLC1A5, BSG, RAC1, SLC3A2, SDCBP, CNP, PDCD6IP, ITGB1, HSPA8	189	89	12782	7.598834789846026	0.0017361343086211845	1.022090784370544E-4	0.008131651891407632
GOTERM_CC_FAT	GO:0048770~pigment granule	10	4.694835680751173	6.140062903764231E-6	GNA13, SLC1A5, BSG, RAC1, SLC3A2, SDCBP, CNP, PDCD6IP, ITGB1, HSPA8	189	89	12782	7.598834789846026	0.0017361343086211845	1.022090784370544E-4	0.008131651891407632
SP_PIR_KEYWORDS	blocked amino end	9	4.225352112676056	7.759125645781395E-6	GNAO1, GNAI3, GNAI2, GNAI1, COL6A3, SERPINA4, ITGB6, GNAS, SCARB1	212	92	19235	8.875871616078753	0.002417928683194237	1.0086393761421508E-4	0.010430027105923223
GOTERM_BP_FAT	GO:0031589~cell-substrate adhesion	10	4.694835680751173	7.948577432182375E-6	VWF, CD44, ITGA6, ITGAV, ITGB6, ITGA2, ITGA3, ITGB1, ADAM9, FN1	187	98	13528	7.381861835643348	0.013617778152493876	7.614516464108378E-4	0.013429202955606012
SP_PIR_KEYWORDS	blood coagulation	7	3.286384976525822	8.091098444614732E-6	VWF, PROCR, F3, F2, SERPINC1, SERPINA1, PLAU	212	44	19235	14.434498284734135	0.002521249226212774	1.009722190598028E-4	0.010876251481461985
GOTERM_BP_FAT	GO:0043085~positive regulation of catalytic activity	22	10.328638497652582	9.616462708409539E-6	GNA13, GNAO1, GNAI2, GNA11, MET, ITGA2, SDC4, CARD10, CDC42, SERINC5, KRAS, GNAQ, APOE, F3, F2, CD81, RAC1, GNAS, SCARB1, THBS1, RPS27A, ADAM9	187	520	13528	3.060633484162896	0.016451646784803597	8.72696764447789E-4	0.016246896832394775
INTERPRO	IPR005024:Snf7	5	2.3474178403755865	1.0805674990800738E-5	CHMP2A, CHMP1B, CHMP5, CHMP4B, CHMP2B	209	12	16659	33.211722488038276	0.004399034991618089	4.897399511091249E-4	0.015114187053777428
INTERPRO	IPR013126:Heat shock protein 70	5	2.3474178403755865	1.0805674990800738E-5	HSPA1L, HSPA2, HSPA6, HSPA7, HSPA1A, HSPA8	209	12	16659	33.211722488038276	0.004399034991618089	4.897399511091249E-4	0.015114187053777428
INTERPRO	IPR001023:Heat shock protein Hsp70	5	2.3474178403755865	1.0805674990800738E-5	HSPA1L, HSPA2, HSPA6, HSPA7, HSPA1A, HSPA8	209	12	16659	33.211722488038276	0.004399034991618089	4.897399511091249E-4	0.015114187053777428
GOTERM_BP_FAT	GO:0009719~response to endogenous stimulus	19	8.92018779342723	1.2093681822871836E-5	A2M, BSG, GNAO1, ENPP1, PTPRA, ITGA2, RHOQ, AURKA, MFGE8, AHSG, SDC1, KRAS, CA9, GSK3A, ENO2, GNAS, SERPINA1, THBS1, ADAM9	187	405	13528	3.3938337624612136	0.020645626811382378	0.001042542539132385	0.020431726130654138
SP_PIR_KEYWORDS	heterotrimer	6	2.8169014084507045	1.2121478446220093E-5	GNAO1, GNAI3, GNAI2, GNAI1, GNA11, GNAS	212	28	19235	19.442385444743937	0.0037747817281322815	1.4544804435046021E-4	0.016293577828230266
GOTERM_BP_FAT	GO:0009725~response to hormone stimulus	18	8.450704225352112	1.2526147167195263E-5	A2M, BSG, ENPP1, PTPRA, ITGA2, RHOQ, AURKA, MFGE8, AHSG, SDC1, KRAS, CA9, GSK3A, ENO2, GNAS, SERPINA1, THBS1, ADAM9	187	367	13528	3.5481210566961487	0.021375964376204593	0.001028410784434608	0.02116228394793973
GOTERM_BP_FAT	GO:0040012~regulation of locomotion	13	6.103286384976526	1.373295538601543E-5	COL18A1, GNA13, ADAM10, ITGA2, JAG1, APOE, RRAS2, F3, RAC1, SCARB1, MUC5AC, THBS1, ADAM9	187	192	13528	4.898172905525847	0.02341111691644271	0.0010762164044055833	0.023200902077069596
